time_bin,avg_speed,total_vehicles,vd_id,year,month,day,hour,weekday,day_of_year,is_weekend,is_weekday,is_holiday,is_pre_holiday,is_month_start,is_month_end,season,season_encoded,is_morning_rush,is_evening_rush,is_noon_rush,is_any_rush,is_night,is_work_hours,rush_intensity,is_rainy_season,is_cold_season,is_school_term,hour_sin,hour_cos,weekday_sin,weekday_cos,month_sin,month_cos,dayofyear_sin,dayofyear_cos,avg_speed_lag_1h,total_vehicles_lag_1h,avg_speed_lag_2h,total_vehicles_lag_2h,avg_speed_lag_3h,total_vehicles_lag_3h,avg_speed_lag_6h,total_vehicles_lag_6h,avg_speed_lag_12h,total_vehicles_lag_12h,avg_speed_lag_24h,total_vehicles_lag_24h,avg_speed_ma_3h,total_vehicles_ma_3h,avg_speed_ma_6h,total_vehicles_ma_6h,avg_speed_ma_12h,total_vehicles_ma_12h,avg_speed_ma_24h,total_vehicles_ma_24h,avg_speed_std_6h,avg_speed_std_12h,avg_speed_std_24h,weekend_rush,holiday_rush,rainy_rush,season_rush
2021-04-04 01:00:00,97.75,20.0,國道1號_北向_五甲系統交流道_瑞隆路交流道,2021,4,4,1,6,94,1,0,1,1,1,0,spring,0,0,0,0,0,1,0,0,0,0,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.9988797155850336,-0.04732138832243185,97.83333333333333,32.083333333333336,95.33333333333333,59.583333333333336,90.16666666666667,77.08333333333333,84.83333333333333,129.16666666666666,89.0,130.41666666666666,96.5,23.333333333333332,96.97222222222221,37.22222222222222,92.38888888888887,69.51388888888889,90.47222222222223,104.09722222222221,90.96527777777777,95.52083333333333,5.296662121528061,4.287245197148263,3.5518006478672195,0,0,0,0
2021-04-04 02:00:00,96.83333333333333,15.833333333333334,國道1號_北向_五甲系統交流道_瑞隆路交流道,2021,4,4,2,6,94,1,0,1,1,1,0,spring,0,0,0,0,0,1,0,0,0,0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.9988797155850336,-0.04732138832243185,97.75,20.0,97.83333333333333,32.083333333333336,95.33333333333333,59.583333333333336,85.66666666666667,117.08333333333333,89.66666666666667,141.25,92.83333333333333,16.666666666666668,97.47222222222223,22.63888888888889,94.25,52.63888888888889,91.06944444444444,93.64583333333331,91.13194444444444,95.4861111111111,4.337177781819883,4.648752593266291,3.732520992970159,0,0,0,0
2021-04-04 03:00:00,92.08333333333333,13.333333333333334,國道1號_北向_五甲系統交流道_瑞隆路交流道,2021,4,4,3,6,94,1,0,1,1,1,0,spring,0,0,0,0,0,1,0,0,0,0,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.9988797155850336,-0.04732138832243185,96.83333333333333,15.833333333333334,97.75,20.0,97.83333333333333,32.083333333333336,87.58333333333333,111.25,89.83333333333333,147.91666666666666,97.0,17.083333333333332,95.55555555555554,16.38888888888889,95.0,36.31944444444445,91.25694444444444,82.43055555555556,90.92708333333333,95.32986111111113,3.1915687539378204,4.63972993343559,3.525640423887653,0,0,0,0
2021-04-04 04:00:00,94.41666666666667,17.083333333333332,國道1號_北向_五甲系統交流道_瑞隆路交流道,2021,4,4,4,6,94,1,0,1,1,1,0,spring,0,0,0,0,0,1,0,0,0,0,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.9988797155850336,-0.04732138832243185,92.08333333333333,13.333333333333334,96.83333333333333,15.833333333333334,97.75,20.0,90.16666666666667,77.08333333333333,88.66666666666667,145.41666666666666,94.08333333333333,22.083333333333332,94.44444444444444,15.416666666666666,95.70833333333333,26.319444444444446,91.7361111111111,71.73611111111111,90.94097222222223,95.12152777777777,2.2315602414258033,4.644812645498613,3.539245051621421,0,0,0,0
2021-04-04 05:00:00,94.58333333333333,27.083333333333332,國道1號_北向_五甲系統交流道_瑞隆路交流道,2021,4,4,5,6,94,1,0,1,1,1,0,spring,0,0,0,0,0,1,0,0,0,0,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.9988797155850336,-0.04732138832243185,94.41666666666667,17.083333333333332,92.08333333333333,13.333333333333334,96.83333333333333,15.833333333333334,95.33333333333333,59.583333333333336,89.58333333333333,149.58333333333334,91.75,29.166666666666668,93.69444444444446,19.166666666666668,95.58333333333333,20.902777777777775,92.15277777777777,61.52777777777778,91.05902777777779,95.03472222222223,2.2773034736530744,4.658384606067472,3.613872156087911,0,0,0,0
2021-04-04 06:00:00,96.66666666666667,57.5,國道1號_北向_五甲系統交流道_瑞隆路交流道,2021,4,4,6,6,94,1,0,1,1,1,0,spring,0,0,0,0,0,1,0,0,0,0,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.9988797155850336,-0.04732138832243185,94.58333333333333,27.083333333333332,94.41666666666667,17.083333333333332,92.08333333333333,13.333333333333334,97.83333333333333,32.083333333333336,88.75,118.75,93.91666666666667,57.916666666666664,95.22222222222223,33.88888888888889,95.3888888888889,25.138888888888886,92.8125,56.423611111111114,91.1736111111111,95.0173611111111,2.088770682234929,4.693123730899766,3.7494699034884706,0,0,0,0
2021-04-04 07:00:00,97.08333333333333,92.91666666666667,國道1號_北向_五甲系統交流道_瑞隆路交流道,2021,4,4,7,6,94,1,0,1,1,1,0,spring,0,1,0,0,1,0,0,2,0,0,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.9988797155850336,-0.04732138832243185,96.66666666666667,57.5,94.58333333333333,27.083333333333332,94.41666666666667,17.083333333333332,97.75,20.0,84.83333333333333,129.16666666666666,92.41666666666667,100.41666666666667,96.1111111111111,59.166666666666664,95.27777777777777,37.291666666666664,93.83333333333333,53.40277777777778,91.36805555555556,94.7048611111111,1.9512579038683189,4.093756023975716,3.9332378908423666,1,1,0,0
2021-04-04 08:00:00,92.5,110.0,國道1號_北向_五甲系統交流道_瑞隆路交流道,2021,4,4,8,6,94,1,0,1,1,1,0,spring,0,1,0,0,1,0,0,2,0,0,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.9988797155850336,-0.04732138832243185,97.08333333333333,92.91666666666667,96.66666666666667,57.5,94.58333333333333,27.083333333333332,96.83333333333333,15.833333333333334,85.66666666666667,117.08333333333333,90.08333333333333,134.16666666666666,95.41666666666667,86.80555555555556,94.55555555555556,52.98611111111111,94.40277777777777,52.8125,91.46875,93.69791666666667,2.059305888094759,3.2409223133355822,3.9298508057014634,1,1,0,0
2021-04-04 09:00:00,90.66666666666667,122.5,國道1號_北向_五甲系統交流道_瑞隆路交流道,2021,4,4,9,6,94,1,0,1,1,1,0,spring,0,0,0,0,0,0,1,0,0,0,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.9988797155850336,-0.04732138832243185,92.5,110.0,97.08333333333333,92.91666666666667,96.66666666666667,57.5,92.08333333333333,13.333333333333334,87.58333333333333,111.25,87.83333333333333,150.41666666666666,93.41666666666667,108.47222222222223,94.31944444444444,71.18055555555556,94.65972222222223,53.75,91.58680555555556,92.53472222222221,2.444618049391017,2.7336424283224954,3.8577889689125584,0,0,0,0
2021-04-04 10:00:00,91.25,100.41666666666667,國道1號_北向_五甲系統交流道_瑞隆路交流道,2021,4,4,10,6,94,1,0,1,1,1,0,spring,0,0,0,0,0,0,1,0,0,0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.9988797155850336,-0.04732138832243185,90.66666666666667,122.5,92.5,110.0,97.08333333333333,92.91666666666667,94.41666666666667,17.083333333333332,90.16666666666667,77.08333333333333,88.58333333333333,140.0,91.47222222222223,110.97222222222221,93.79166666666667,85.06944444444444,94.75,55.694444444444436,91.69791666666667,90.88541666666667,2.7430467651056123,2.5856538942025935,3.805571533694723,0,0,0,0
2021-04-04 11:00:00,93.0,107.08333333333333,國道1號_北向_五甲系統交流道_瑞隆路交流道,2021,4,4,11,6,94,1,0,1,1,1,0,spring,0,0,0,1,1,0,1,1,0,0,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.9988797155850336,-0.04732138832243185,91.25,100.41666666666667,90.66666666666667,122.5,92.5,110.0,94.58333333333333,27.083333333333332,95.33333333333333,59.583333333333336,89.0,130.41666666666666,91.6388888888889,110.0,93.52777777777777,98.40277777777777,94.55555555555556,59.65277777777778,91.86458333333333,89.91319444444444,2.7277721203834995,2.6252304692796042,3.769699665441906,1,1,0,0
2021-04-04 12:00:00,94.5,96.25,國道1號_北向_五甲系統交流道_瑞隆路交流道,2021,4,4,12,6,94,1,0,1,1,1,0,spring,0,0,0,1,1,0,1,1,0,0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.9988797155850336,-0.04732138832243185,93.0,107.08333333333333,91.25,100.41666666666667,90.66666666666667,122.5,96.66666666666667,57.5,97.83333333333333,32.083333333333336,91.0,114.58333333333333,92.91666666666667,101.25,93.16666666666667,104.8611111111111,94.27777777777777,65.0,92.01041666666667,89.14930555555556,2.345800029367048,2.4147937709518756,3.8023569238471646,1,1,0,0
2021-04-04 13:00:00,91.75,130.41666666666666,國道1號_北向_五甲系統交流道_瑞隆路交流道,2021,4,4,13,6,94,1,0,1,1,1,0,spring,0,0,0,0,0,0,1,0,0,0,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.9988797155850336,-0.04732138832243185,94.5,96.25,93.0,107.08333333333333,91.25,100.41666666666667,97.08333333333333,92.91666666666667,97.75,20.0,89.0,130.41666666666666,93.08333333333333,111.25,92.27777777777777,111.11111111111113,93.77777777777777,74.2013888888889,92.125,89.14930555555556,1.37403164554658,2.245740449907167,3.748751805150393,0,0,0,0
2021-04-04 14:00:00,92.0,131.25,國道1號_北向_五甲系統交流道_瑞隆路交流道,2021,4,4,14,6,94,1,0,1,1,1,0,spring,0,0,0,0,0,0,1,0,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.9988797155850336,-0.04732138832243185,91.75,130.41666666666666,94.5,96.25,93.0,107.08333333333333,92.5,110.0,96.83333333333333,15.833333333333334,89.66666666666667,141.25,92.75,119.30555555555554,92.19444444444444,114.65277777777779,93.375,83.81944444444444,92.22222222222223,88.7326388888889,1.3730204605852185,2.0748311358815124,3.712303823495429,0,0,0,0
2021-04-04 15:00:00,90.91666666666667,141.66666666666666,國道1號_北向_五甲系統交流道_瑞隆路交流道,2021,4,4,15,6,94,1,0,1,1,1,0,spring,0,0,0,0,0,0,1,0,0,0,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.9988797155850336,-0.04732138832243185,92.0,131.25,91.75,130.41666666666666,94.5,96.25,90.66666666666667,122.5,92.08333333333333,13.333333333333334,89.83333333333333,147.91666666666666,91.55555555555554,134.44444444444443,92.23611111111113,117.84722222222223,93.27777777777779,94.5138888888889,92.2673611111111,88.47222222222221,1.320160624346349,2.1661809867458452,3.688503745864004,0,0,0,0
